areaCode,areaName,areaType,date,cumCasesBySpecimenDate
E12000005,West Midlands,region,2021-03-01,408105
E12000005,West Midlands,region,2021-02-28,407302
E12000005,West Midlands,region,2021-02-27,406782
E12000005,West Midlands,region,2021-02-26,406268
E12000005,West Midlands,region,2021-02-25,405502
E12000005,West Midlands,region,2021-02-24,404639
E12000005,West Midlands,region,2021-02-23,403622
E12000005,West Midlands,region,2021-02-22,402486
E12000005,West Midlands,region,2021-02-21,401043
E12000005,West Midlands,region,2021-02-20,400104
E12000005,West Midlands,region,2021-02-19,399167
E12000005,West Midlands,region,2021-02-18,397901
E12000005,West Midlands,region,2021-02-17,396514
E12000005,West Midlands,region,2021-02-16,395108
E12000005,West Midlands,region,2021-02-15,393513
E12000005,West Midlands,region,2021-02-14,391744
E12000005,West Midlands,region,2021-02-13,390748
E12000005,West Midlands,region,2021-02-12,389661
E12000005,West Midlands,region,2021-02-11,388178
E12000005,West Midlands,region,2021-02-10,386664
E12000005,West Midlands,region,2021-02-09,385031
E12000005,West Midlands,region,2021-02-08,383337
E12000005,West Midlands,region,2021-02-07,381371
E12000005,West Midlands,region,2021-02-06,380012
E12000005,West Midlands,region,2021-02-05,378500
E12000005,West Midlands,region,2021-02-04,376595
E12000005,West Midlands,region,2021-02-03,374404
E12000005,West Midlands,region,2021-02-02,372086
E12000005,West Midlands,region,2021-02-01,369660
E12000005,West Midlands,region,2021-01-31,366976
E12000005,West Midlands,region,2021-01-30,365125
E12000005,West Midlands,region,2021-01-29,363174
E12000005,West Midlands,region,2021-01-28,360472
E12000005,West Midlands,region,2021-01-27,357398
E12000005,West Midlands,region,2021-01-26,354289
E12000005,West Midlands,region,2021-01-25,350816
E12000005,West Midlands,region,2021-01-24,347611
E12000005,West Midlands,region,2021-01-23,346279
E12000005,West Midlands,region,2021-01-22,343746
E12000005,West Midlands,region,2021-01-21,340147
E12000005,West Midlands,region,2021-01-20,336546
E12000005,West Midlands,region,2021-01-19,332264
E12000005,West Midlands,region,2021-01-18,327532
E12000005,West Midlands,region,2021-01-17,322265
E12000005,West Midlands,region,2021-01-16,318655
E12000005,West Midlands,region,2021-01-15,315094
E12000005,West Midlands,region,2021-01-14,310203
E12000005,West Midlands,region,2021-01-13,305215
E12000005,West Midlands,region,2021-01-12,300000
E12000005,West Midlands,region,2021-01-11,294547
E12000005,West Midlands,region,2021-01-10,288698
E12000005,West Midlands,region,2021-01-09,284894
E12000005,West Midlands,region,2021-01-08,280944
E12000005,West Midlands,region,2021-01-07,276330
E12000005,West Midlands,region,2021-01-06,271570
E12000005,West Midlands,region,2021-01-05,265989
E12000005,West Midlands,region,2021-01-04,260121
E12000005,West Midlands,region,2021-01-03,252980
E12000005,West Midlands,region,2021-01-02,248117
E12000005,West Midlands,region,2021-01-01,242494
E12000005,West Midlands,region,2020-12-31,239497
E12000005,West Midlands,region,2020-12-30,234945
E12000005,West Midlands,region,2020-12-29,229069
E12000005,West Midlands,region,2020-12-28,222988
E12000005,West Midlands,region,2020-12-27,219856
E12000005,West Midlands,region,2020-12-26,216704
E12000005,West Midlands,region,2020-12-25,214109
E12000005,West Midlands,region,2020-12-24,213100
E12000005,West Midlands,region,2020-12-23,210989
E12000005,West Midlands,region,2020-12-22,208267
E12000005,West Midlands,region,2020-12-21,205459
E12000005,West Midlands,region,2020-12-20,202481
E12000005,West Midlands,region,2020-12-19,200268
E12000005,West Midlands,region,2020-12-18,198662
E12000005,West Midlands,region,2020-12-17,196590
E12000005,West Midlands,region,2020-12-16,194470
E12000005,West Midlands,region,2020-12-15,192407
E12000005,West Midlands,region,2020-12-14,190167
E12000005,West Midlands,region,2020-12-13,187781
E12000005,West Midlands,region,2020-12-12,186458
E12000005,West Midlands,region,2020-12-11,185119
E12000005,West Midlands,region,2020-12-10,183373
E12000005,West Midlands,region,2020-12-09,181700
E12000005,West Midlands,region,2020-12-08,180048
E12000005,West Midlands,region,2020-12-07,178327
E12000005,West Midlands,region,2020-12-06,176596
E12000005,West Midlands,region,2020-12-05,175470
E12000005,West Midlands,region,2020-12-04,174363
E12000005,West Midlands,region,2020-12-03,172967
E12000005,West Midlands,region,2020-12-02,171618
E12000005,West Midlands,region,2020-12-01,170146
E12000005,West Midlands,region,2020-11-30,168618
E12000005,West Midlands,region,2020-11-29,166917
E12000005,West Midlands,region,2020-11-28,165795
E12000005,West Midlands,region,2020-11-27,164658
E12000005,West Midlands,region,2020-11-26,163103
E12000005,West Midlands,region,2020-11-25,161407
E12000005,West Midlands,region,2020-11-24,159494
E12000005,West Midlands,region,2020-11-23,157475
E12000005,West Midlands,region,2020-11-22,155228
E12000005,West Midlands,region,2020-11-21,153755
E12000005,West Midlands,region,2020-11-20,152165
E12000005,West Midlands,region,2020-11-19,149862
E12000005,West Midlands,region,2020-11-18,147489
E12000005,West Midlands,region,2020-11-17,144874
E12000005,West Midlands,region,2020-11-16,141842
E12000005,West Midlands,region,2020-11-15,138454
E12000005,West Midlands,region,2020-11-14,136426
E12000005,West Midlands,region,2020-11-13,134061
E12000005,West Midlands,region,2020-11-12,131011
E12000005,West Midlands,region,2020-11-11,127915
E12000005,West Midlands,region,2020-11-10,124377
E12000005,West Midlands,region,2020-11-09,120733
E12000005,West Midlands,region,2020-11-08,116804
E12000005,West Midlands,region,2020-11-07,114353
E12000005,West Midlands,region,2020-11-06,112087
E12000005,West Midlands,region,2020-11-05,109292
E12000005,West Midlands,region,2020-11-04,106458
E12000005,West Midlands,region,2020-11-03,103717
E12000005,West Midlands,region,2020-11-02,100613
E12000005,West Midlands,region,2020-11-01,96970
E12000005,West Midlands,region,2020-10-31,95359
E12000005,West Midlands,region,2020-10-30,93418
E12000005,West Midlands,region,2020-10-29,90829
E12000005,West Midlands,region,2020-10-28,88339
E12000005,West Midlands,region,2020-10-27,85798
E12000005,West Midlands,region,2020-10-26,83371
E12000005,West Midlands,region,2020-10-25,80736
E12000005,West Midlands,region,2020-10-24,79149
E12000005,West Midlands,region,2020-10-23,77607
E12000005,West Midlands,region,2020-10-22,75575
E12000005,West Midlands,region,2020-10-21,73463
E12000005,West Midlands,region,2020-10-20,71238
E12000005,West Midlands,region,2020-10-19,68965
E12000005,West Midlands,region,2020-10-18,66764
E12000005,West Midlands,region,2020-10-17,65578
E12000005,West Midlands,region,2020-10-16,64345
E12000005,West Midlands,region,2020-10-15,62728
E12000005,West Midlands,region,2020-10-14,61144
E12000005,West Midlands,region,2020-10-13,59573
E12000005,West Midlands,region,2020-10-12,58083
E12000005,West Midlands,region,2020-10-11,56586
E12000005,West Midlands,region,2020-10-10,55671
E12000005,West Midlands,region,2020-10-09,54749
E12000005,West Midlands,region,2020-10-08,53561
E12000005,West Midlands,region,2020-10-07,52295
E12000005,West Midlands,region,2020-10-06,51079
E12000005,West Midlands,region,2020-10-05,49866
E12000005,West Midlands,region,2020-10-04,48713
E12000005,West Midlands,region,2020-10-03,48027
E12000005,West Midlands,region,2020-10-02,47286
E12000005,West Midlands,region,2020-10-01,46346
E12000005,West Midlands,region,2020-09-30,45459
E12000005,West Midlands,region,2020-09-29,44523
E12000005,West Midlands,region,2020-09-28,43767
E12000005,West Midlands,region,2020-09-27,43072
E12000005,West Midlands,region,2020-09-26,42576
E12000005,West Midlands,region,2020-09-25,42014
E12000005,West Midlands,region,2020-09-24,41413
E12000005,West Midlands,region,2020-09-23,40724
E12000005,West Midlands,region,2020-09-22,40041
E12000005,West Midlands,region,2020-09-21,39432
E12000005,West Midlands,region,2020-09-20,38785
E12000005,West Midlands,region,2020-09-19,38187
E12000005,West Midlands,region,2020-09-18,37609
E12000005,West Midlands,region,2020-09-17,37028
E12000005,West Midlands,region,2020-09-16,36523
E12000005,West Midlands,region,2020-09-15,36068
E12000005,West Midlands,region,2020-09-14,35709
E12000005,West Midlands,region,2020-09-13,35385
E12000005,West Midlands,region,2020-09-12,35169
E12000005,West Midlands,region,2020-09-11,34879
E12000005,West Midlands,region,2020-09-10,34519
E12000005,West Midlands,region,2020-09-09,34136
E12000005,West Midlands,region,2020-09-08,33750
E12000005,West Midlands,region,2020-09-07,33320
E12000005,West Midlands,region,2020-09-06,32834
E12000005,West Midlands,region,2020-09-05,32514
E12000005,West Midlands,region,2020-09-04,32207
E12000005,West Midlands,region,2020-09-03,31772
E12000005,West Midlands,region,2020-09-02,31408
E12000005,West Midlands,region,2020-09-01,31062
E12000005,West Midlands,region,2020-08-31,30807
E12000005,West Midlands,region,2020-08-30,30680
E12000005,West Midlands,region,2020-08-29,30586
E12000005,West Midlands,region,2020-08-28,30475
E12000005,West Midlands,region,2020-08-27,30322
E12000005,West Midlands,region,2020-08-26,30179
E12000005,West Midlands,region,2020-08-25,30055
E12000005,West Midlands,region,2020-08-24,29913
E12000005,West Midlands,region,2020-08-23,29776
E12000005,West Midlands,region,2020-08-22,29693
E12000005,West Midlands,region,2020-08-21,29617
E12000005,West Midlands,region,2020-08-20,29514
E12000005,West Midlands,region,2020-08-19,29351
E12000005,West Midlands,region,2020-08-18,29233
E12000005,West Midlands,region,2020-08-17,29123
E12000005,West Midlands,region,2020-08-16,28985
E12000005,West Midlands,region,2020-08-15,28912
E12000005,West Midlands,region,2020-08-14,28817
E12000005,West Midlands,region,2020-08-13,28645
E12000005,West Midlands,region,2020-08-12,28528
E12000005,West Midlands,region,2020-08-11,28395
E12000005,West Midlands,region,2020-08-10,28231
E12000005,West Midlands,region,2020-08-09,28074
E12000005,West Midlands,region,2020-08-08,27997
E12000005,West Midlands,region,2020-08-07,27923
E12000005,West Midlands,region,2020-08-06,27818
E12000005,West Midlands,region,2020-08-05,27705
E12000005,West Midlands,region,2020-08-04,27611
E12000005,West Midlands,region,2020-08-03,27513
E12000005,West Midlands,region,2020-08-02,27423
E12000005,West Midlands,region,2020-08-01,27381
E12000005,West Midlands,region,2020-07-31,27327
E12000005,West Midlands,region,2020-07-30,27245
E12000005,West Midlands,region,2020-07-29,27165
E12000005,West Midlands,region,2020-07-28,27075
E12000005,West Midlands,region,2020-07-27,26986
E12000005,West Midlands,region,2020-07-26,26909
E12000005,West Midlands,region,2020-07-25,26843
E12000005,West Midlands,region,2020-07-24,26776
E12000005,West Midlands,region,2020-07-23,26697
E12000005,West Midlands,region,2020-07-22,26608
E12000005,West Midlands,region,2020-07-21,26529
E12000005,West Midlands,region,2020-07-20,26449
E12000005,West Midlands,region,2020-07-19,26365
E12000005,West Midlands,region,2020-07-18,26325
E12000005,West Midlands,region,2020-07-17,26274
E12000005,West Midlands,region,2020-07-16,26206
E12000005,West Midlands,region,2020-07-15,26141
E12000005,West Midlands,region,2020-07-14,26034
E12000005,West Midlands,region,2020-07-13,25963
E12000005,West Midlands,region,2020-07-12,25884
E12000005,West Midlands,region,2020-07-11,25846
E12000005,West Midlands,region,2020-07-10,25806
E12000005,West Midlands,region,2020-07-09,25762
E12000005,West Midlands,region,2020-07-08,25641
E12000005,West Midlands,region,2020-07-07,25576
E12000005,West Midlands,region,2020-07-06,25516
E12000005,West Midlands,region,2020-07-05,25463
E12000005,West Midlands,region,2020-07-04,25427
E12000005,West Midlands,region,2020-07-03,25404
E12000005,West Midlands,region,2020-07-02,25363
E12000005,West Midlands,region,2020-07-01,25308
E12000005,West Midlands,region,2020-06-30,25257
E12000005,West Midlands,region,2020-06-29,25206
E12000005,West Midlands,region,2020-06-28,25149
E12000005,West Midlands,region,2020-06-27,25124
E12000005,West Midlands,region,2020-06-26,25079
E12000005,West Midlands,region,2020-06-25,25011
E12000005,West Midlands,region,2020-06-24,24955
E12000005,West Midlands,region,2020-06-23,24901
E12000005,West Midlands,region,2020-06-22,24847
E12000005,West Midlands,region,2020-06-21,24780
E12000005,West Midlands,region,2020-06-20,24742
E12000005,West Midlands,region,2020-06-19,24693
E12000005,West Midlands,region,2020-06-18,24642
E12000005,West Midlands,region,2020-06-17,24558
E12000005,West Midlands,region,2020-06-16,24478
E12000005,West Midlands,region,2020-06-15,24372
E12000005,West Midlands,region,2020-06-14,24270
E12000005,West Midlands,region,2020-06-13,24195
E12000005,West Midlands,region,2020-06-12,24108
E12000005,West Midlands,region,2020-06-11,24029
E12000005,West Midlands,region,2020-06-10,23937
E12000005,West Midlands,region,2020-06-09,23845
E12000005,West Midlands,region,2020-06-08,23745
E12000005,West Midlands,region,2020-06-07,23625
E12000005,West Midlands,region,2020-06-06,23561
E12000005,West Midlands,region,2020-06-05,23483
E12000005,West Midlands,region,2020-06-04,23381
E12000005,West Midlands,region,2020-06-03,23244
E12000005,West Midlands,region,2020-06-02,23120
E12000005,West Midlands,region,2020-06-01,22996
E12000005,West Midlands,region,2020-05-31,22871
E12000005,West Midlands,region,2020-05-30,22793
E12000005,West Midlands,region,2020-05-29,22678
E12000005,West Midlands,region,2020-05-28,22524
E12000005,West Midlands,region,2020-05-27,22369
E12000005,West Midlands,region,2020-05-26,22175
E12000005,West Midlands,region,2020-05-25,22023
E12000005,West Midlands,region,2020-05-24,21886
E12000005,West Midlands,region,2020-05-23,21752
E12000005,West Midlands,region,2020-05-22,21604
E12000005,West Midlands,region,2020-05-21,21409
E12000005,West Midlands,region,2020-05-20,21184
E12000005,West Midlands,region,2020-05-19,20932
E12000005,West Midlands,region,2020-05-18,20654
E12000005,West Midlands,region,2020-05-17,20447
E12000005,West Midlands,region,2020-05-16,20275
E12000005,West Midlands,region,2020-05-15,20100
E12000005,West Midlands,region,2020-05-14,19834
E12000005,West Midlands,region,2020-05-13,19578
E12000005,West Midlands,region,2020-05-12,19334
E12000005,West Midlands,region,2020-05-11,19025
E12000005,West Midlands,region,2020-05-10,18775
E12000005,West Midlands,region,2020-05-09,18557
E12000005,West Midlands,region,2020-05-08,18395
E12000005,West Midlands,region,2020-05-07,18054
E12000005,West Midlands,region,2020-05-06,17684
E12000005,West Midlands,region,2020-05-05,17371
E12000005,West Midlands,region,2020-05-04,17053
E12000005,West Midlands,region,2020-05-03,16816
E12000005,West Midlands,region,2020-05-02,16517
E12000005,West Midlands,region,2020-05-01,16198
E12000005,West Midlands,region,2020-04-30,15726
E12000005,West Midlands,region,2020-04-29,15275
E12000005,West Midlands,region,2020-04-28,14834
E12000005,West Midlands,region,2020-04-27,14459
E12000005,West Midlands,region,2020-04-26,14041
E12000005,West Midlands,region,2020-04-25,13725
E12000005,West Midlands,region,2020-04-24,13339
E12000005,West Midlands,region,2020-04-23,12859
E12000005,West Midlands,region,2020-04-22,12308
E12000005,West Midlands,region,2020-04-21,11729
E12000005,West Midlands,region,2020-04-20,11236
E12000005,West Midlands,region,2020-04-19,10832
E12000005,West Midlands,region,2020-04-18,10492
E12000005,West Midlands,region,2020-04-17,9943
E12000005,West Midlands,region,2020-04-16,9498
E12000005,West Midlands,region,2020-04-15,8988
E12000005,West Midlands,region,2020-04-14,8601
E12000005,West Midlands,region,2020-04-13,8280
E12000005,West Midlands,region,2020-04-12,8000
E12000005,West Midlands,region,2020-04-11,7761
E12000005,West Midlands,region,2020-04-10,7510
E12000005,West Midlands,region,2020-04-09,7148
E12000005,West Midlands,region,2020-04-08,6803
E12000005,West Midlands,region,2020-04-07,6441
E12000005,West Midlands,region,2020-04-06,6058
E12000005,West Midlands,region,2020-04-05,5698
E12000005,West Midlands,region,2020-04-04,5408
E12000005,West Midlands,region,2020-04-03,5063
E12000005,West Midlands,region,2020-04-02,4690
E12000005,West Midlands,region,2020-04-01,4242
E12000005,West Midlands,region,2020-03-31,3833
E12000005,West Midlands,region,2020-03-30,3418
E12000005,West Midlands,region,2020-03-29,2987
E12000005,West Midlands,region,2020-03-28,2621
E12000005,West Midlands,region,2020-03-27,2299
E12000005,West Midlands,region,2020-03-26,2020
E12000005,West Midlands,region,2020-03-25,1706
E12000005,West Midlands,region,2020-03-24,1466
E12000005,West Midlands,region,2020-03-23,1216
E12000005,West Midlands,region,2020-03-22,977
E12000005,West Midlands,region,2020-03-21,866
E12000005,West Midlands,region,2020-03-20,741
E12000005,West Midlands,region,2020-03-19,589
E12000005,West Midlands,region,2020-03-18,466
E12000005,West Midlands,region,2020-03-17,367
E12000005,West Midlands,region,2020-03-16,299
E12000005,West Midlands,region,2020-03-15,243
E12000005,West Midlands,region,2020-03-14,199
E12000005,West Midlands,region,2020-03-13,168
E12000005,West Midlands,region,2020-03-12,129
E12000005,West Midlands,region,2020-03-11,82
E12000005,West Midlands,region,2020-03-10,53
E12000005,West Midlands,region,2020-03-09,36
E12000005,West Midlands,region,2020-03-08,28
E12000005,West Midlands,region,2020-03-07,24
E12000005,West Midlands,region,2020-03-06,18
E12000005,West Midlands,region,2020-03-05,16
E12000005,West Midlands,region,2020-03-04,10
E12000005,West Midlands,region,2020-03-03,7
E12000005,West Midlands,region,2020-03-02,6
E12000005,West Midlands,region,2020-03-01,2
E12000006,East of England,region,2021-05-31,393739
E12000006,East of England,region,2021-05-30,393639
E12000006,East of England,region,2021-05-29,393500
E12000006,East of England,region,2021-05-28,393356
E12000006,East of England,region,2021-05-27,393167
E12000006,East of England,region,2021-05-26,392981
E12000006,East of England,region,2021-05-25,392760
E12000006,East of England,region,2021-05-24,392562
E12000006,East of England,region,2021-05-23,392379
E12000006,East of England,region,2021-05-22,392231
E12000006,East of England,region,2021-05-21,392096
E12000006,East of England,region,2021-05-20,391952
E12000006,East of England,region,2021-05-19,391789
E12000006,East of England,region,2021-05-18,391580
E12000006,East of England,region,2021-05-17,391406
E12000006,East of England,region,2021-05-16,391192
E12000006,East of England,region,2021-05-15,391062
E12000006,East of England,region,2021-05-14,390977
E12000006,East of England,region,2021-05-13,390862
E12000006,East of England,region,2021-05-12,390697
E12000006,East of England,region,2021-05-11,390525
E12000006,East of England,region,2021-05-10,390377
E12000006,East of England,region,2021-05-09,390165
E12000006,East of England,region,2021-05-08,389970
E12000006,East of England,region,2021-05-07,389870
E12000006,East of England,region,2021-05-06,389751
E12000006,East of England,region,2021-05-05,389605
E12000006,East of England,region,2021-05-04,389436
E12000006,East of England,region,2021-05-03,389237
E12000006,East of England,region,2021-05-02,389090
E12000006,East of England,region,2021-05-01,388962
E12000006,East of England,region,2021-04-30,388854
E12000006,East of England,region,2021-04-29,388741
E12000006,East of England,region,2021-04-28,388569
E12000006,East of England,region,2021-04-27,388418
E12000006,East of England,region,2021-04-26,388270
E12000006,East of England,region,2021-04-25,388075
E12000006,East of England,region,2021-04-24,387890
E12000006,East of England,region,2021-04-23,387768
E12000006,East of England,region,2021-04-22,387608
E12000006,East of England,region,2021-04-21,387418
E12000006,East of England,region,2021-04-20,387230
E12000006,East of England,region,2021-04-19,387055
E12000006,East of England,region,2021-04-18,386871
E12000006,East of England,region,2021-04-17,386671
E12000006,East of England,region,2021-04-16,386556
E12000006,East of England,region,2021-04-15,386399
E12000006,East of England,region,2021-04-14,386243
E12000006,East of England,region,2021-04-13,386047
E12000006,East of England,region,2021-04-12,385906
E12000006,East of England,region,2021-04-11,385682
E12000006,East of England,region,2021-04-10,385486
E12000006,East of England,region,2021-04-09,385309
E12000006,East of England,region,2021-04-08,385097
E12000006,East of England,region,2021-04-07,384875
E12000006,East of England,region,2021-04-06,384665
E12000006,East of England,region,2021-04-05,384444
E12000006,East of England,region,2021-04-04,384279
E12000006,East of England,region,2021-04-03,384137
E12000006,East of England,region,2021-04-02,383965
E12000006,East of England,region,2021-04-01,383767
E12000006,East of England,region,2021-03-31,383497
E12000006,East of England,region,2021-03-30,383242
E12000006,East of England,region,2021-03-29,383036
E12000006,East of England,region,2021-03-28,382796
E12000006,East of England,region,2021-03-27,382464
E12000006,East of England,region,2021-03-26,382217
E12000006,East of England,region,2021-03-25,381922
E12000006,East of England,region,2021-03-24,381535
E12000006,East of England,region,2021-03-23,381063
E12000006,East of England,region,2021-03-22,380755
E12000006,East of England,region,2021-03-21,380297
E12000006,East of England,region,2021-03-20,379857
E12000006,East of England,region,2021-03-19,379610
E12000006,East of England,region,2021-03-18,379252
E12000006,East of England,region,2021-03-17,378888
E12000006,East of England,region,2021-03-16,378428
E12000006,East of England,region,2021-03-15,378061
E12000006,East of England,region,2021-03-14,377598
E12000006,East of England,region,2021-03-13,377290
E12000006,East of England,region,2021-03-12,376986
E12000006,East of England,region,2021-03-11,376593
E12000006,East of England,region,2021-03-10,376186
E12000006,East of England,region,2021-03-09,375778
E12000006,East of England,region,2021-03-08,375379
E12000006,East of England,region,2021-03-07,374888
E12000006,East of England,region,2021-03-06,374601
E12000006,East of England,region,2021-03-05,374321
E12000006,East of England,region,2021-03-04,373925
E12000006,East of England,region,2021-03-03,373490
E12000006,East of England,region,2021-03-02,373034
E12000006,East of England,region,2021-03-01,372486
E12000006,East of England,region,2021-02-28,371965
E12000006,East of England,region,2021-02-27,371614
E12000006,East of England,region,2021-02-26,371281
E12000006,East of England,region,2021-02-25,370768
E12000006,East of England,region,2021-02-24,370183
E12000006,East of England,region,2021-02-23,369560
E12000006,East of England,region,2021-02-22,368695
E12000006,East of England,region,2021-02-21,367833
E12000006,East of England,region,2021-02-20,367247
E12000006,East of England,region,2021-02-19,366593
E12000006,East of England,region,2021-02-18,365860
E12000006,East of England,region,2021-02-17,364945
E12000006,East of England,region,2021-02-16,364064
E12000006,East of England,region,2021-02-15,363066
E12000006,East of England,region,2021-02-14,361934
E12000006,East of England,region,2021-02-13,361249
E12000006,East of England,region,2021-02-12,360489
E12000006,East of England,region,2021-02-11,359497
E12000006,East of England,region,2021-02-10,358427
E12000006,East of England,region,2021-02-09,357182
E12000006,East of England,region,2021-02-08,356018
E12000006,East of England,region,2021-02-07,354782
E12000006,East of England,region,2021-02-06,353834
E12000006,East of England,region,2021-02-05,352766
E12000006,East of England,region,2021-02-04,351298
E12000006,East of England,region,2021-02-03,349673
E12000006,East of England,region,2021-02-02,347850
E12000006,East of England,region,2021-02-01,345876
E12000006,East of England,region,2021-01-31,343727
E12000006,East of England,region,2021-01-30,342222
E12000006,East of England,region,2021-01-29,340603
E12000006,East of England,region,2021-01-28,338470
E12000006,East of England,region,2021-01-27,336036
E12000006,East of England,region,2021-01-26,333500
E12000006,East of England,region,2021-01-25,330637
E12000006,East of England,region,2021-01-24,327460
E12000006,East of England,region,2021-01-23,325686
E12000006,East of England,region,2021-01-22,323425
E12000006,East of England,region,2021-01-21,320320
E12000006,East of England,region,2021-01-20,316991
E12000006,East of England,region,2021-01-19,313323
E12000006,East of England,region,2021-01-18,309312
E12000006,East of England,region,2021-01-17,304653
E12000006,East of England,region,2021-01-16,301642
E12000006,East of England,region,2021-01-15,298637
E12000006,East of England,region,2021-01-14,294165
E12000006,East of England,region,2021-01-13,289578
E12000006,East of England,region,2021-01-12,284670
E12000006,East of England,region,2021-01-11,279444
E12000006,East of England,region,2021-01-10,273315
E12000006,East of England,region,2021-01-09,269580
E12000006,East of England,region,2021-01-08,265516
E12000006,East of England,region,2021-01-07,260289
E12000006,East of England,region,2021-01-06,254489
E12000006,East of England,region,2021-01-05,248243
E12000006,East of England,region,2021-01-04,241009
E12000006,East of England,region,2021-01-03,231659
E12000006,East of England,region,2021-01-02,225159
E12000006,East of England,region,2021-01-01,217872
E12000006,East of England,region,2020-12-31,213851
E12000006,East of England,region,2020-12-30,207376
E12000006,East of England,region,2020-12-29,198627
E12000006,East of England,region,2020-12-28,187507
E12000006,East of England,region,2020-12-27,181556
E12000006,East of England,region,2020-12-26,175007
E12000006,East of England,region,2020-12-25,169272
E12000006,East of England,region,2020-12-24,167535
E12000006,East of England,region,2020-12-23,163201
E12000006,East of England,region,2020-12-22,157347
E12000006,East of England,region,2020-12-21,150990
E12000006,East of England,region,2020-12-20,144298
E12000006,East of England,region,2020-12-19,139705
E12000006,East of England,region,2020-12-18,136309
E12000006,East of England,region,2020-12-17,131175
E12000006,East of England,region,2020-12-16,126552
E12000006,East of England,region,2020-12-15,121835
E12000006,East of England,region,2020-12-14,117498
E12000006,East of England,region,2020-12-13,113067
E12000006,East of England,region,2020-12-12,110319
E12000006,East of England,region,2020-12-11,108075
E12000006,East of England,region,2020-12-10,105383
E12000006,East of England,region,2020-12-09,103067
E12000006,East of England,region,2020-12-08,100816
E12000006,East of England,region,2020-12-07,98730
E12000006,East of England,region,2020-12-06,96534
E12000006,East of England,region,2020-12-05,95234
E12000006,East of England,region,2020-12-04,94046
E12000006,East of England,region,2020-12-03,92667
E12000006,East of England,region,2020-12-02,91327
E12000006,East of England,region,2020-12-01,89888
E12000006,East of England,region,2020-11-30,88605
E12000006,East of England,region,2020-11-29,87089
E12000006,East of England,region,2020-11-28,86320
E12000006,East of England,region,2020-11-27,85513
E12000006,East of England,region,2020-11-26,84381
E12000006,East of England,region,2020-11-25,83352
E12000006,East of England,region,2020-11-24,82149
E12000006,East of England,region,2020-11-23,81119
E12000006,East of England,region,2020-11-22,79882
E12000006,East of England,region,2020-11-21,79079
E12000006,East of England,region,2020-11-20,78275
E12000006,East of England,region,2020-11-19,77218
E12000006,East of England,region,2020-11-18,76040
E12000006,East of England,region,2020-11-17,74789
E12000006,East of England,region,2020-11-16,73471
E12000006,East of England,region,2020-11-15,71878
E12000006,East of England,region,2020-11-14,70966
E12000006,East of England,region,2020-11-13,69984
E12000006,East of England,region,2020-11-12,68623
E12000006,East of England,region,2020-11-11,67247
E12000006,East of England,region,2020-11-10,65639
E12000006,East of England,region,2020-11-09,64182
E12000006,East of England,region,2020-11-08,62383
E12000006,East of England,region,2020-11-07,61303
E12000006,East of England,region,2020-11-06,60295
E12000006,East of England,region,2020-11-05,59186
E12000006,East of England,region,2020-11-04,58071
E12000006,East of England,region,2020-11-03,57026
E12000006,East of England,region,2020-11-02,55882
E12000006,East of England,region,2020-11-01,54508
E12000006,East of England,region,2020-10-31,53872
E12000006,East of England,region,2020-10-30,53152
E12000006,East of England,region,2020-10-29,52160
E12000006,East of England,region,2020-10-28,51186
E12000006,East of England,region,2020-10-27,50168
E12000006,East of England,region,2020-10-26,49232
E12000006,East of England,region,2020-10-25,48088
E12000006,East of England,region,2020-10-24,47519
E12000006,East of England,region,2020-10-23,46920
E12000006,East of England,region,2020-10-22,45925
E12000006,East of England,region,2020-10-21,44929
E12000006,East of England,region,2020-10-20,43887
E12000006,East of England,region,2020-10-19,42793
E12000006,East of England,region,2020-10-18,41757
E12000006,East of England,region,2020-10-17,41172
E12000006,East of England,region,2020-10-16,40665
E12000006,East of England,region,2020-10-15,40007
E12000006,East of England,region,2020-10-14,39161
E12000006,East of England,region,2020-10-13,38482
E12000006,East of England,region,2020-10-12,37751
E12000006,East of England,region,2020-10-11,37048
E12000006,East of England,region,2020-10-10,36670
E12000006,East of England,region,2020-10-09,36339
E12000006,East of England,region,2020-10-08,35774
E12000006,East of England,region,2020-10-07,35196
E12000006,East of England,region,2020-10-06,34657
E12000006,East of England,region,2020-10-05,34092
E12000006,East of England,region,2020-10-04,33561
E12000006,East of England,region,2020-10-03,33203
E12000006,East of England,region,2020-10-02,32844
E12000006,East of England,region,2020-10-01,32432
E12000006,East of England,region,2020-09-30,32072
E12000006,East of England,region,2020-09-29,31714
E12000006,East of England,region,2020-09-28,31381
E12000006,East of England,region,2020-09-27,31069
E12000006,East of England,region,2020-09-26,30860
E12000006,East of England,region,2020-09-25,30694
E12000006,East of England,region,2020-09-24,30478
E12000006,East of England,region,2020-09-23,30251
E12000006,East of England,region,2020-09-22,30058
E12000006,East of England,region,2020-09-21,29844
E12000006,East of England,region,2020-09-20,29679
E12000006,East of England,region,2020-09-19,29516
E12000006,East of England,region,2020-09-18,29370
E12000006,East of England,region,2020-09-17,29164
E12000006,East of England,region,2020-09-16,29019
E12000006,East of England,region,2020-09-15,28877
E12000006,East of England,region,2020-09-14,28728
E12000006,East of England,region,2020-09-13,28586
E12000006,East of England,region,2020-09-12,28530
E12000006,East of England,region,2020-09-11,28447
E12000006,East of England,region,2020-09-10,28318
E12000006,East of England,region,2020-09-09,28154
